jfajlsdfjl,jakldfjl
501825,3,11,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,1,2,0,0,2,0,2,1,0,0,2,0,0,0,6,0,0,10,0,6,0,2,0,0,0,0,3,0,0,0,2,2,0,11,7,0
502051,4,1,1,0,0,6,5,2,2,0,0,1,0,5,5,0,0,1,0,1,0,0,0,0,8,0,2,0,2,0,1,4,2,2,2,0,2,0,2,2,4,3,10,0,0,1,1,0,3,10,0,4,0,1,0,1,0,0,0,5,0,2,1,1,0,13,1,0
502193,7,1,12,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,4,2,1,0,0,2,0,2,0,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
502290,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502484,7,2,1,0,0,1,5,2,2,1,0,3,0,2,1,0,1,0,0,1,1,0,1,0,7,0,1,0,1,0,1,4,1,2,2,0,2,0,2,0,4,2,0,0,0,1,1,0,3,10,0,3,0,1,0,1,0,0,0,1,0,2,1,1,0,7,1,0
502508,5,1,1,0,0,4,5,2,2,0,0,0,0,5,3,0,3,0,0,0,0,0,0,0,10,0,2,0,0,0,1,2,2,2,3,0,2,0,2,1,0,4,0,0,0,1,1,0,4,22,0,1,4,1,0,0,0,0,0,6,1,2,1,1,0,15,1,1
502957,5,11,1,0,0,3,3,2,2,0,0,1,0,5,5,0,4,0,0,0,0,0,0,0,9,0,2,0,2,0,1,4,1,2,1,0,2,0,2,2,4,5,0,0,0,1,1,0,5,23,0,4,0,1,0,1,0,0,0,1,0,2,1,1,0,17,1,0
504468,6,2,1,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,2,0,0,0,2,2,2,1,0,2,0,2,1,0,0,0,0,0,0,6,0,2,21,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,5,4,1
504486,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
504572,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,2,23,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,9,5,0
504970,6,1,1,0,0,6,3,2,2,0,0,0,0,1,5,0,0,1,0,1,1,1,0,0,8,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,0,2,0,0,0,1,1,0,5,10,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,10,1,0
505038,5,1,1,0,0,3,2,2,2,0,0,1,0,3,3,0,3,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,1,0,2,0,2,0,4,4,1,0,0,1,1,0,4,21,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,15,1,0
505168,6,11,1,0,0,1,2,2,2,0,1,0,0,4,5,0,3,0,0,1,0,0,0,0,5,0,2,0,0,0,1,2,1,2,5,0,2,0,2,2,0,4,0,0,0,1,1,0,4,23,0,1,7,1,0,0,0,0,0,1,0,2,1,1,0,10,1,1
505207,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
505508,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,4,2,2,0,0,2,0,121,0,0,1,0,40,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
505647,5,1,2,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,2,2,1,0,1,0,0,0,6,0,0,23,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,5,0
505774,7,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,2,22,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,5,5,1
506219,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506283,6,2,1,0,0,1,3,2,2,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,4,2,1,0,0,1,1,0,2,22,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,10,1,0
507515,2,11,2,0,0,1,5,2,2,0,0,1,0,4,3,0,2,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,2,2,6,0,2,0,2,0,4,3,0,0,0,2,1,0,3,10,0,6,0,1,0,1,0,0,0,4,0,1,1,1,0,10,1,0
507856,6,1,2,0,0,3,0,2,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,9,0,2,2,0,0,0,2,1,2,1,0,2,0,2,1,0,2,1,0,0,0,2,0,2,10,0,1,7,1,0,0,0,0,2,0,0,1,1,2,0,14,1,1
508005,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,24,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
508048,2,1,2,0,0,1,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,8,0,2,2,4,0,0,4,2,2,2,0,2,0,2,2,4,2,3,0,111,0,6,1,2,10,1,6,0,2,0,1,0,0,3,0,0,1,1,2,0,7,2,0
508177,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,221,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
508235,4,1,2,0,0,5,3,2,2,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,10,0,2,0,0,0,1,2,2,2,3,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,4,1,0,0,0,0,0,4,1,2,1,1,0,14,1,2
508379,6,2,1,0,0,1,3,2,2,0,0,1,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,10,4,1,2,1,0,2,0,2,2,4,3,1,0,0,0,1,0,3,10,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,10,1,0
508551,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,3,2,2,0,0,2,0,121,0,0,1,0,40,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
508569,7,11,1,0,3,0,0,2,2,0,0,6,0,0,0,10,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,4,2,2,0,0,2,4,2,1,4,0,0,0,0,0,6,0,2,51,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,12,6,0
508629,6,11,1,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,3,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,6,0
508755,4,11,1,0,0,1,1,2,2,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,4,0,2,0,2,2,0,2,0,0,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0,3,0,2,1,2,0,6,1,0
508756,7,1,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,4,2,1,0,0,2,0,2,0,4,0,7,9,0,0,6,0,2,23,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,11,6,0
508840,3,11,1,0,0,1,3,2,2,0,0,2,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,1,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,11,1,0
509074,4,1,1,0,0,3,3,2,2,0,0,1,0,3,3,0,2,0,0,0,1,0,0,0,10,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,4,3,1,0,0,1,1,0,3,23,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,14,1,0
509238,6,11,1,0,0,0,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,0,0,2,2,2,0,0,2,0,0,2,0,0,12,0,0,0,6,0,2,21,0,6,8,1,0,0,0,0,0,0,0,0,2,2,0,11,6,1
509463,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,121,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
509531,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,2,0,0,2,0,2,1,4,0,2,0,111,0,0,1,0,21,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,6,0,0
509870,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
509875,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,221,0,0,1,0,22,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
509886,4,1,2,0,0,2,4,2,2,0,0,0,0,3,1,0,2,0,0,1,0,0,0,0,9,0,2,0,2,0,1,4,2,2,1,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,4,0,2,0,0,0,0,0,4,0,2,1,1,0,15,1,0
510042,3,1,4,0,0,1,5,2,2,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,0,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,10,1,0
510642,3,11,1,0,0,4,5,2,2,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,3,0,2,0,2,1,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,10,1,0
510985,6,11,1,0,0,1,0,2,2,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,4,0,2,2,0,0,0,2,1,2,6,0,1,0,2,1,4,2,0,0,0,0,6,0,2,23,0,1,10,1,0,1,0,0,3,0,0,1,1,2,1,8,2,1
511136,3,0,1,0,4,0,0,2,2,3,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4,2,2,0,0,2,3,1,1,0,0,0,0,0,0,6,0,2,52,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,1,5,0
511142,4,10,1,0,4,4,4,2,2,0,0,0,0,3,5,4,2,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,2,2,2,0,2,6,2,1,0,3,0,0,0,1,1,0,3,52,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,15,1,0
511404,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,113,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
511418,4,11,1,0,0,1,1,2,2,0,0,4,0,3,5,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,3,0,2,0,2,1,2,2,0,0,0,2,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
511754,2,1,2,0,0,1,5,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,1,2,3,0,2,0,2,1,4,2,2,0,121,1,1,1,2,10,1,6,0,2,0,1,0,0,0,2,0,2,1,1,0,8,1,0
511761,7,1,2,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,2,1,0,0,1,0,2,2,4,0,0,0,0,0,6,0,2,22,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
511766,5,3,1,0,3,7,4,2,2,2,0,5,4,3,3,6,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,4,1,2,2,0,1,4,2,1,2,2,1,0,0,1,1,0,2,51,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
512152,3,1,2,0,0,7,0,2,2,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,5,0,2,2,0,0,0,4,2,2,6,0,2,0,2,1,2,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,8,2,0
512193,3,0,1,0,0,1,2,2,2,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,2,2,5,0,2,0,2,1,0,4,1,0,0,2,1,0,4,23,0,1,0,1,0,0,0,0,0,2,0,1,1,1,0,11,1,0
512216,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,112,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512429,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,4,0,6,0,213,0,0,0,0,10,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0
512440,6,1,1,0,0,1,5,2,2,0,0,4,0,3,2,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,0,4,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,9,1,0
512876,7,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,1,0,0,2,1,2,0,0,2,0,2,2,0,0,0,0,0,0,6,0,3,21,0,3,10,1,0,0,0,0,3,0,0,0,2,2,1,14,6,1
512896,4,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,1,1,0,0,0,0,0,0,6,0,2,22,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,11,5,0
513002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,7,8,222,0,0,0,0,10,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
513074,3,11,1,0,0,1,0,2,2,0,0,2,0,3,0,0,1,0,0,0,0,1,0,0,4,0,2,2,2,0,0,4,2,2,6,0,2,0,1,1,4,2,10,0,0,0,2,0,2,10,0,4,0,1,0,1,0,0,2,0,0,1,1,2,0,6,1,0
513179,5,1,1,0,0,1,3,2,2,0,0,0,0,3,3,0,2,0,0,1,0,0,0,0,4,0,2,0,0,0,1,2,1,2,1,0,2,0,2,0,0,3,0,0,0,1,1,0,3,10,0,1,4,1,0,0,0,0,0,6,1,2,1,1,0,12,1,1
513338,6,3,1,0,4,1,5,2,2,4,0,0,0,3,3,5,1,0,0,0,0,0,0,0,8,0,1,0,0,0,1,4,2,2,3,0,1,4,1,1,0,2,0,0,0,3,1,0,2,52,0,1,0,1,0,0,0,0,0,4,0,1,1,1,0,4,1,0
513411,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,24,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
513557,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,1,4,0,7,9,223,0,0,0,0,10,1,0,0,2,0,1,3,1,0,0,0,0,0,0,0,5,0,0
513567,4,2,1,0,0,6,0,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7,0,2,0,4,0,11,4,2,2,2,0,2,0,1,2,0,2,0,0,0,0,1,0,2,10,0,6,0,1,0,0,0,0,0,0,0,1,1,1,0,14,1,0
513591,6,1,2,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,21,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,6,0
513703,3,11,1,0,0,1,3,2,2,0,0,0,0,3,3,0,2,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,2,2,6,0,2,0,2,1,0,3,0,0,0,2,1,0,3,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
514105,3,1,1,0,0,1,3,2,2,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,3,0,2,0,1,1,4,2,9,0,0,1,1,0,2,21,0,6,0,2,0,1,0,0,0,4,0,1,1,1,0,11,1,0
514241,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,3,4,0,2,0,141,0,0,1,0,23,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
514376,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,113,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0
514998,6,1,1,0,3,1,5,2,2,1,0,0,3,3,3,10,3,0,0,1,1,0,0,0,4,1,1,0,2,0,1,2,1,2,5,0,2,4,2,1,0,4,0,0,0,1,1,0,4,51,0,4,8,1,0,0,0,0,0,2,0,2,1,1,0,10,1,1
515071,3,2,1,0,0,1,2,2,2,0,0,0,0,3,3,0,3,0,0,1,0,1,0,0,4,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,12,1,0
515169,3,9,1,0,3,1,0,2,2,1,0,0,0,2,0,4,1,0,0,1,0,0,0,0,9,0,1,2,4,0,0,4,1,2,2,0,2,3,2,1,0,2,2,0,0,0,6,0,2,51,0,6,0,2,0,0,0,0,3,0,0,1,1,2,0,11,2,0
515550,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,111,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
515824,4,1,1,0,0,6,0,2,2,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,11,4,1,2,5,0,2,0,2,0,0,3,0,0,0,0,1,0,3,10,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,10,1,0
515856,7,1,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,4,2,1,0,0,1,0,0,1,4,0,12,0,0,0,6,0,2,24,0,4,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
515988,4,1,2,0,0,1,2,2,2,0,0,3,0,5,1,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,2,3,1,0,0,2,1,0,3,10,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,10,1,0
516448,3,1,3,0,0,1,3,2,2,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,3,0,2,0,2,1,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,13,1,0
517540,6,1,2,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,2,2,0,0,0,4,2,2,2,0,2,0,1,0,4,0,1,0,0,0,6,0,2,22,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,4,0
517981,3,1,1,0,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,0,0,0,4,2,2,3,0,2,0,2,1,1,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,8,4,0
518016,4,3,1,0,4,1,2,2,2,3,0,0,0,3,3,5,2,0,0,1,0,0,0,0,4,0,1,0,0,0,1,4,2,2,6,0,2,4,2,1,0,3,0,0,0,1,1,0,3,52,0,1,0,1,0,0,0,0,0,4,0,1,1,1,0,1,1,0
518044,6,1,1,0,0,1,3,2,2,0,1,3,0,4,4,0,2,0,0,0,0,0,0,0,4,1,2,0,0,0,1,2,2,2,2,0,2,0,2,2,4,3,1,0,0,2,1,0,3,10,0,1,8,1,0,1,0,0,0,3,0,2,1,1,0,10,1,1
518054,7,2,1,0,0,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,7,7,0
518084,6,1,1,0,0,6,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,2,0,2,0,1,4,1,2,1,0,2,0,2,2,4,0,0,0,0,1,1,0,3,10,0,4,0,1,0,1,0,0,0,2,0,0,2,0,0,14,1,0
518130,3,1,1,0,0,1,0,1,2,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,9,0,2,2,0,0,0,4,2,2,2,0,2,0,2,1,4,3,1,0,0,0,2,0,3,22,0,1,0,1,0,1,0,0,2,0,0,2,1,2,0,11,1,0
518190,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
518240,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
518265,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,3,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
518312,4,11,1,0,0,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,2,4,0,0,4,1,2,6,0,1,0,0,2,4,0,12,0,0,0,6,0,0,10,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,8,4,0
518370,3,1,1,0,0,1,4,2,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,7,0,2,0,4,0,1,2,2,2,2,0,2,0,2,2,0,2,0,0,0,1,1,0,2,10,0,6,1,2,1,0,0,0,0,3,0,1,1,1,0,11,1,1
518513,6,9,1,0,3,0,0,2,2,1,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,1,2,0,0,2,3,2,1,4,0,1,0,0,0,6,0,0,51,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,7,0
518566,7,1,2,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,2,4,0,0,0,0,0,6,0,2,22,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,11,6,0
518772,3,1,1,0,0,1,4,2,2,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,2,2,3,0,2,0,2,0,4,2,0,0,0,1,1,0,2,10,0,6,0,2,0,1,0,0,0,1,0,1,1,1,0,11,1,0
519030,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,2,4,0,2,0,223,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
519093,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,2,0,2,2,4,0,2,0,111,0,0,1,0,10,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,6,0,0
519094,4,1,2,0,0,1,2,2,2,0,0,3,0,3,4,0,1,0,0,0,0,0,0,0,4,0,2,0,2,0,1,4,2,2,6,0,2,0,2,0,2,2,2,0,0,1,1,0,2,10,0,4,0,1,0,1,2,1,0,5,0,2,1,1,0,10,1,0
519264,3,11,1,3,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,0,0,4,1,2,3,0,2,0,2,0,4,0,7,9,0,0,6,0,0,10,0,1,0,1,0,1,1,1,3,0,0,0,2,2,0,11,4,0
519591,3,1,1,0,0,1,3,2,2,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,5,0,2,0,2,1,0,3,0,0,0,2,1,0,3,10,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,10,1,0
519646,5,1,1,0,0,1,4,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,2,0,2,0,2,2,0,3,0,0,0,2,1,0,3,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,10,1,0
519818,3,1,2,0,0,1,2,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,1,2,6,0,2,0,2,2,0,3,2,0,0,1,1,0,3,10,0,6,0,1,0,0,0,0,0,3,0,2,1,1,0,11,1,0
520067,4,1,2,0,0,1,3,2,2,0,0,0,0,3,4,0,3,0,0,1,0,0,0,0,7,0,2,0,0,0,1,4,1,2,5,0,2,0,2,2,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,10,1,0
520317,7,1,1,0,3,0,0,2,2,1,0,3,0,0,0,9,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,4,1,2,0,0,2,2,2,0,4,0,0,0,0,0,6,0,3,51,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
